name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peddapuram,2022-12-21,28.3,20.3,24.2,29.7,20.3,24.3,20,78,0,0,0,,0,0,30.6,16.9,62.8,1011.7,74.5,18,184.4,15.9,6,10,2022-12-21T06:26:14,2022-12-21T17:32:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2022-12-22,27.8,21.9,24.5,30,21.9,24.8,19.8,75.6,0,0,0,,0,0,34.6,20.2,62.9,1011.6,86.1,17.5,159.7,13.9,6,10,2022-12-22T06:26:44,2022-12-22T17:33:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2022-12-23,28.8,19.8,24.1,29.1,19.8,24.2,18,70.3,0,0,0,,0,0,38.5,22,56.4,1011.5,67.4,18,210.1,18.2,8,10,2022-12-23T06:27:13,2022-12-23T17:33:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2022-12-24,29.4,19.3,24.7,30.9,19.3,25.2,18.3,68,0,0,0,,0,0,39.2,22.3,57.4,1012.5,13.2,18.4,200.5,17.3,7,10,2022-12-24T06:27:42,2022-12-24T17:34:11,0.03,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2022-12-25,29.6,21.2,25.3,32.6,21.2,25.9,20.4,74.6,0,0,0,,0,0,34.2,19.4,57.5,1013.4,27.7,18.4,197.5,17.1,7,10,2022-12-25T06:28:10,2022-12-25T17:34:43,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2022-12-26,30.7,22.9,26,34.9,22.9,27.1,22.2,79.6,0,0,0,,0,0,29.9,16.9,68.1,1014.9,36.6,18.4,170.2,14.7,6,10,2022-12-26T06:28:37,2022-12-26T17:35:15,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2022-12-27,31.3,24,26.5,37.1,24,28,23.5,83.9,0.6,100,20.83,rain,0,0,20.5,10.8,99.3,1015.3,36.6,18.4,189,16.2,7,10,2022-12-27T06:29:03,2022-12-27T17:35:48,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2022-12-28,32.5,23.4,26.6,37.4,23.4,28.3,23.4,83.6,0.1,100,4.17,rain,0,0,27.4,16.2,215.9,1015.3,26,18.2,185.2,16.1,8,10,2022-12-28T06:29:29,2022-12-28T17:36:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2022-12-29,32.5,23.9,26.8,36.8,23.9,28.4,23.3,81.6,0.1,100,4.17,rain,0,0,24.5,13.3,201.1,1016.3,16.4,18.4,188.3,16.3,7,10,2022-12-29T06:29:54,2022-12-29T17:36:56,0.2,Rain,Clear conditions throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2022-12-30,30.2,24.1,26.2,35.1,24.1,27.6,23.2,83.6,0.1,100,4.17,rain,0,0,27.7,15.1,78.1,1017.5,26.7,18.4,183.4,15.8,7,10,2022-12-30T06:30:17,2022-12-30T17:37:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2022-12-31,30.5,23.2,26.1,35.7,23.2,27.3,22.9,83.5,0.1,100,4.17,rain,0,0,27.4,16.2,152.3,1016.4,33,18.2,189.7,16.4,7,10,2022-12-31T06:30:40,2022-12-31T17:38:05,0.27,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-01,30.3,23.7,26.1,33.2,23.7,27,22.5,81.1,0.3,100,8.33,rain,0,0,29.5,15.1,127.3,1016.1,29.2,18,196.5,16.9,8,10,2023-01-01T06:31:02,2023-01-01T17:38:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-02,29.7,23.4,25.8,32.8,23.4,26.5,21.6,78.2,0.09,100,4.17,rain,0,0,24.1,12.2,101.5,1016.7,43.7,18.4,165.3,14.3,6,10,2023-01-02T06:31:23,2023-01-02T17:39:16,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-03,29.4,23.4,25.5,32,23.4,25.9,21.1,77,1.1,100,37.5,rain,0,0,29.9,16.9,77.7,1016.8,36.3,18.4,174.6,14.9,7,10,2023-01-03T06:31:44,2023-01-03T17:39:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-04,28.9,22.9,25.1,31.6,22.9,25.4,21.3,79.6,1.7,100,50,rain,0,0,33.8,18.4,76,1016.4,64.8,17.9,153.6,13.3,6,10,2023-01-04T06:32:03,2023-01-04T17:40:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-05,27.9,23.2,24.9,30,23.2,25.1,20.8,78.4,38.689,100,12.5,rain,0,0,43.9,24.8,68.4,1017.1,43.4,17,176.8,15.4,7,10,2023-01-05T06:32:21,2023-01-05T17:41:04,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-06,27.6,21.4,24.6,29.7,21.4,24.6,19.9,75.7,0,0,0,,0,0,33.5,17.3,66.6,1018,15.6,17.9,208.6,18,8,10,2023-01-06T06:32:38,2023-01-06T17:41:41,0.48,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-07,27.9,21.6,24.1,29.1,21.6,24.3,19.3,75.2,0,0,0,,0,0,32,16.2,70,1016.9,14.5,17.7,192.4,16.5,7,10,2023-01-07T06:32:54,2023-01-07T17:42:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-08,28.4,19,22.8,28.1,19,22.8,15.6,65.9,0,0,0,,0,0,27.4,14.4,71.6,1016.2,8.7,18.2,218.3,18.8,8,10,2023-01-08T06:33:08,2023-01-08T17:42:55,0.54,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-09,28.4,17.2,22.4,27.5,17.2,22.3,14.9,64.2,0,0,0,,0,0,23,10.4,61.3,1017.1,5.3,18.4,225.4,19.4,8,10,2023-01-09T06:33:22,2023-01-09T17:43:32,0.58,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-10,29.3,17.2,22.7,29.2,17.2,22.7,17.1,72.2,0,0,0,,0,0,24.1,13,72.2,1016.5,0,18.2,223,19.4,8,10,2023-01-10T06:33:35,2023-01-10T17:44:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-11,29.4,18.4,23.1,30,18.4,23.3,18.5,76.5,0,0,0,,0,0,22.7,11.9,91.3,1014.3,7.9,18.4,221.5,19.2,8,10,2023-01-11T06:33:46,2023-01-11T17:44:46,0.64,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-12,28.4,19.4,23.4,29.6,19.4,23.6,19.5,80,0,0,0,,0,0,22.3,13.7,188.4,1013.2,13.6,18.1,217.9,18.9,8,10,2023-01-12T06:33:57,2023-01-12T17:45:23,0.68,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-13,28.9,19.2,23.6,30.7,19.2,24,19.8,79.8,0,0,0,,0,0,28.4,15.5,161.2,1013.7,16.1,18.1,220.7,19.2,8,10,2023-01-13T06:34:06,2023-01-13T17:46:00,0.71,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-14,29.9,19.8,23.9,30.8,19.8,24.2,19.8,79.2,0,0,0,,0,0,26.3,15.1,208.3,1013.4,28.9,18.1,215.4,18.7,8,10,2023-01-14T06:34:14,2023-01-14T17:46:37,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-15,29.6,20.4,24,33.2,20.4,24.4,20.3,80.8,0,0,0,,0,0,28.4,16.6,186.2,1012.7,23.5,18.1,213,18.4,8,10,2023-01-15T06:34:21,2023-01-15T17:47:14,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-16,29.5,20.4,24.2,32,20.4,24.5,19.8,77.5,0,0,0,,0,0,28.8,16.2,186.4,1013.7,5.2,18.2,226.2,19.5,8,10,2023-01-16T06:34:26,2023-01-16T17:47:50,0.81,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-17,29.1,20.9,24.3,31.5,20.9,24.7,20,77.9,0,0,0,,0,0,28.1,16.6,175.9,1014.6,25.4,18.2,220.5,19,8,10,2023-01-17T06:34:31,2023-01-17T17:48:27,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-18,29.3,20.7,24.1,30.3,20.7,24.4,19.5,76.3,0,0,0,,0,0,29.5,16.6,173.9,1016,10.2,18.2,221.8,19.2,8,10,2023-01-18T06:34:34,2023-01-18T17:49:03,0.88,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-19,29,20.5,24.6,30.2,20.5,24.9,19.7,75.2,0,0,0,,0,0,25.6,11.9,160.4,1016.1,11.2,18.2,204.8,17.7,8,10,2023-01-19T06:34:36,2023-01-19T17:49:40,0.91,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-20,29.9,21.2,24.7,30.5,21.2,24.9,20.4,77.8,0.4,100,16.67,rain,0,0,28.1,14.8,88,1015.6,31.8,18.2,182.7,15.8,7,10,2023-01-20T06:34:37,2023-01-20T17:50:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2023-01-21,29.8,22.1,25.1,32,22.1,25.6,20.9,77.9,0,0,0,,0,0,32.4,18,82.4,1014.9,26.7,18.2,199.3,17.3,7,10,2023-01-21T06:34:37,2023-01-21T17:50:51,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-22,29.2,22.8,25.1,31.5,22.8,25.6,20.5,76.5,0,0,0,,0,0,31,17.3,72.3,1014.1,60.3,18.1,225,19.3,8,10,2023-01-22T06:34:35,2023-01-22T17:51:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-23,28.8,21.5,24.6,30.2,21.5,24.9,19.4,73.3,0,0,0,,0,0,34.6,19.1,75.5,1013.9,51.5,18.4,220.6,19.2,8,10,2023-01-23T06:34:32,2023-01-23T17:52:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-24,29.1,20.3,24.1,30.7,20.3,24.3,18.9,73.8,0,0,0,,0,0,29.5,15.5,83.1,1014.2,40.2,18.2,234.9,20.2,8,10,2023-01-24T06:34:28,2023-01-24T17:52:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-25,29.9,19.9,24.1,31,19.9,24.3,18.3,71.6,0,0,0,,0,0,29.9,15.8,82.6,1013.7,9.8,18.4,236.3,20.4,8,10,2023-01-25T06:34:23,2023-01-25T17:53:11,0.11,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-26,30,18.2,23.8,30.9,18.2,24,18.1,72,0,0,0,,0,0,28.1,14.4,82.2,1013.6,3.9,18.4,237.3,20.4,8,10,2023-01-26T06:34:16,2023-01-26T17:53:45,0.15,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-27,30.8,19.6,24.2,29.8,19.6,24.2,17.6,69.3,0,0,0,,0,0,26.6,13.7,81.5,1013.5,1.2,18.4,237.8,20.5,8,10,2023-01-27T06:34:09,2023-01-27T17:54:18,0.18,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-28,31.6,18.6,24.8,32.3,18.6,25.1,18.8,70.9,0,0,0,,0,0,29.9,15.8,76.7,1012.4,8.2,18.4,236.7,20.4,8,10,2023-01-28T06:34:00,2023-01-28T17:54:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-01-29,30.5,21.9,25.3,32.2,21.9,25.9,20.7,76.2,0,0,0,,0,0,41.8,22.7,72.7,1012,30.8,18.2,224.8,19.5,8,10,2023-01-29T06:33:50,2023-01-29T17:55:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-30,29.6,23,25.8,32.7,23,26.4,21,75.5,0,0,0,,0,0,46.1,23.4,70.5,1013.4,37.2,18.4,212.5,18.2,8,10,2023-01-30T06:33:38,2023-01-30T17:55:56,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-01-31,30,22.4,25.9,32,22.4,26.3,20.4,72.7,0,0,0,,0,0,33.8,18,71.8,1012.7,80.7,18.4,197.9,17,8,10,2023-01-31T06:33:26,2023-01-31T17:56:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-01,30.2,23.9,26.3,32,23.9,26.8,19.6,67.4,0,0,0,,0,0,35.3,19.4,68.2,1012.4,65.5,18.4,185.8,16,7,10,2023-02-01T06:33:12,2023-02-01T17:56:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-02,29.2,22.1,25.7,30.5,22.1,26.1,19.5,69.7,0,0,0,,0,0,34.2,18,70.5,1012.9,36.9,18.4,224.2,19.3,8,10,2023-02-02T06:32:58,2023-02-02T17:57:30,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-03,30.1,22.3,25.4,31.7,22.3,25.8,20.2,73.7,0,0,0,,0,0,32.4,17.6,73.3,1013.6,18,18.4,233,20.2,8,10,2023-02-03T06:32:42,2023-02-03T17:58:01,0.42,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-04,30.3,21.1,25,31.1,21.1,25.3,19.6,73.2,0,0,0,,0,0,28.4,15.8,89.6,1012.6,0.4,18.4,240.8,20.8,9,10,2023-02-04T06:32:25,2023-02-04T17:58:30,0.45,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-05,30.6,20,24.7,31.2,20,25,19.3,73.5,0,0,0,,0,0,29.5,16.2,100.6,1012.2,11.2,18.4,243.5,21,9,10,2023-02-05T06:32:06,2023-02-05T17:59:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-06,30.9,19.7,24.8,32.3,19.7,25.3,19.5,73.7,0,0,0,,0,0,23.4,13.3,104.6,1012.5,17.2,18.4,244.9,21.1,9,10,2023-02-06T06:31:47,2023-02-06T17:59:28,0.52,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-07,30.9,21.1,25.3,33,21.1,26,20.3,75.2,0,0,0,,0,0,27.4,16.9,169.6,1011.9,15.6,18.4,244.3,21,9,10,2023-02-07T06:31:27,2023-02-07T17:59:57,0.55,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-08,31.3,21.4,25.6,35.4,21.4,26.4,20.9,76.2,0,0,0,,0,0,33.8,18.4,159.2,1012,39.2,18.4,243,20.9,9,10,2023-02-08T06:31:05,2023-02-08T18:00:24,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-09,31.6,21.7,25.8,33.8,21.7,26.5,20.7,74.8,0,0,0,,0,0,33.1,18.4,166.9,1012.5,42,18.2,239.8,20.6,9,10,2023-02-09T06:30:43,2023-02-09T18:00:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-10,33,22.2,26.3,34.9,22.2,27.2,21,74,0,0,0,,0,0,33.1,20.2,200.5,1013.3,57.3,18.4,245.4,21.1,9,10,2023-02-10T06:30:19,2023-02-10T18:01:18,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-11,33.6,22.8,26.7,37.5,22.8,27.9,21.7,75.5,0,0,0,,0,0,28.1,15.8,191.7,1013.2,51.6,18.4,248.1,21.3,9,10,2023-02-11T06:29:55,2023-02-11T18:01:44,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-12,32.1,23.4,26.9,36.6,23.4,28.5,22.6,78.7,0,0,0,,0,0,29.9,16.9,203.4,1013.2,46.9,18.4,245.8,21.2,9,10,2023-02-12T06:29:29,2023-02-12T18:02:10,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-13,32.3,23.4,26.6,32.2,23.4,27,20.7,72.5,0,0,0,,0,0,29.2,14.8,105,1013.8,46.9,18.4,248.8,21.6,9,10,2023-02-13T06:29:02,2023-02-13T18:02:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-14,32.2,22.5,26.1,34.5,22.5,26.8,20.7,73.3,0,0,0,,0,0,30.6,16.6,119.4,1013.6,16.4,18.4,248.4,21.4,9,10,2023-02-14T06:28:35,2023-02-14T18:02:59,0.79,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-15,32.9,22,26,32.9,22,26.6,20.6,74.2,0,0,0,,0,0,32.4,17.6,176,1012.1,5.9,18.2,254.5,21.9,9,10,2023-02-15T06:28:06,2023-02-15T18:03:23,0.83,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-16,33.3,22,25.9,34.2,22,26.6,20.7,74.8,0,0,0,,0,0,34.9,20.2,193.4,1012.3,0.5,18.2,257.8,22.2,9,10,2023-02-16T06:27:37,2023-02-16T18:03:46,0.86,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-17,30.9,22.5,25.9,33.1,22.5,26.6,21,75.5,0,0,0,,0,0,37.8,21.6,170.4,1013.5,15,18.2,241.8,21,9,10,2023-02-17T06:27:06,2023-02-17T18:04:09,0.9,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-18,30.5,22.5,26,33,22.5,26.7,20.8,73.7,0,0,0,,0,0,30.2,16.9,150.4,1013.7,26.1,18.2,212.3,18.3,8,10,2023-02-18T06:26:35,2023-02-18T18:04:32,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-19,31.3,23.6,26.4,34.4,23.6,27.4,21.1,73.2,0,0,0,,0,0,31.3,18,140.9,1013.7,21.4,18.4,229.5,19.8,9,10,2023-02-19T06:26:03,2023-02-19T18:04:53,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-02-20,31.6,22.5,26.6,35.2,22.5,27.7,21.5,74.6,0,0,0,,0,0,35.6,20.2,183.6,1013.1,12.4,18.4,252.6,21.9,9,10,2023-02-20T06:25:30,2023-02-20T18:05:15,0,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-21,32.7,23.2,27.1,38.3,23.2,28.5,22,74.9,0,0,0,,0,0,35.6,20.9,193.6,1013.2,3.9,18.4,259.5,22.4,9,10,2023-02-21T06:24:56,2023-02-21T18:05:35,0.03,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-22,33.3,23.7,27.1,37.5,23.7,28.1,21.8,74.4,0,0,0,,0,0,34.2,20.2,187.1,1012.9,5.2,18.4,262,23,9,10,2023-02-22T06:24:21,2023-02-22T18:05:55,0.06,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-23,32.5,23,26.8,33.3,23,27.7,21.3,73.6,0,0,0,,0,0,34.6,19.4,203.7,1012.9,3.7,18.4,261.4,22.9,9,10,2023-02-23T06:23:46,2023-02-23T18:06:15,0.1,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-24,33.5,22.5,26.8,35.6,22.5,28,21.1,72,0,0,0,,0,0,33.1,19.4,209.3,1013.4,3.3,18.4,263.2,23,9,10,2023-02-24T06:23:10,2023-02-24T18:06:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-25,33.2,22.3,26.9,37.8,22.3,28.2,21.7,74.1,0,0,0,,0,0,26.3,14.8,176.5,1015,4.1,18.4,255.5,22.2,9,10,2023-02-25T06:22:33,2023-02-25T18:06:53,0.16,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-26,32.7,23.2,26.5,33.4,23.2,27.3,21.2,74.5,0,0,0,,0,0,31,15.8,128.3,1016.8,15,18.4,263,22.9,9,10,2023-02-26T06:21:55,2023-02-26T18:07:12,0.2,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-27,32.1,22.3,26.2,33.5,22.3,26.7,19.9,70.1,0,0,0,,0,0,27.7,14.8,120.5,1016.8,2.8,18.4,268.8,23.1,9,10,2023-02-27T06:21:17,2023-02-27T18:07:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-02-28,33.4,20.1,26.1,32,20.1,26.3,18.9,67.5,0,0,0,,0,0,25.6,13.3,111,1017,12,18.4,268.3,23.1,9,10,2023-02-28T06:20:38,2023-02-28T18:07:47,0.26,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-01,33.8,20.2,26.4,32.5,20.2,26.4,18.2,64,0,0,0,,0,0,27.4,14.8,103.9,1017.2,0,18.4,273.7,23.8,9,10,2023-03-01T06:19:58,2023-03-01T18:08:04,0.29,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-02,34.5,20.9,27,33.2,20.9,26.7,15.9,54.2,0,0,0,,0,0,27.4,14,155.8,1016.8,0.8,18.2,277.6,24,9,10,2023-03-02T06:19:18,2023-03-02T18:08:20,0.33,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-03,36.2,21.5,27.1,34.3,21.5,27,17.7,60.8,0,0,0,,0,0,28.1,14.4,166.8,1017.2,0.4,20.4,278.5,24,9,10,2023-03-03T06:18:38,2023-03-03T18:08:36,0.36,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-04,35.3,21.3,27.3,33.4,21.3,27.3,17.2,59,0,0,0,,0,0,27,14.4,96.8,1017.3,0,18.4,279.5,24,10,10,2023-03-04T06:17:56,2023-03-04T18:08:52,0.39,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-05,35,19.9,27.1,33,19.9,27,17.3,59.9,0,0,0,,0,0,26.6,13.7,179.7,1016.5,0,18.4,280.9,24.3,10,10,2023-03-05T06:17:14,2023-03-05T18:09:08,0.43,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-06,34.5,20.6,27.2,34.7,20.6,27.6,19.2,64.9,0,0,0,,0,0,31,16.2,187.4,1015,0.9,18.4,280.3,24.2,10,10,2023-03-06T06:16:32,2023-03-06T18:09:23,0.46,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-07,33.9,22.2,27.1,37.5,22.2,27.9,20.3,68.8,0,0,0,,0,0,29.9,16.9,178.8,1014.8,52,18.2,266.4,23.1,9,10,2023-03-07T06:15:49,2023-03-07T18:09:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-03-08,32.3,23.2,27,36.4,23.2,27.9,21.2,72.2,0,0,0,,0,0,28.4,15.5,110.1,1015,49.2,18.4,269.5,23.2,9,10,2023-03-08T06:15:06,2023-03-08T18:09:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-03-09,32.4,22.1,26.9,33.3,22.1,27.7,20.8,71.5,0,0,0,,0,0,27.4,13.7,89.4,1014.2,63.2,18.4,228.6,19.8,8,10,2023-03-09T06:14:22,2023-03-09T18:10:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-03-10,33.4,24.3,27.5,37.8,24.3,28.6,21.3,70.4,0,0,0,,0,0,33.8,18.4,90.3,1013.6,66,18.4,240.8,20.8,8,30,2023-03-10T06:13:38,2023-03-10T18:10:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-03-11,32.4,24,27.2,35.9,24,28.4,21.6,72.4,0,0,0,,0,0,37.4,20.5,86.6,1013.9,17.5,18.4,267.5,23,10,30,2023-03-11T06:12:54,2023-03-11T18:10:33,0.63,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-12,33.4,21.7,26.9,33.9,21.7,27.4,20,68.4,0,0,0,,0,0,29.2,15.5,90.6,1013.6,1.2,18.4,287.5,24.8,10,10,2023-03-12T06:12:09,2023-03-12T18:10:46,0.67,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-13,34.1,19.9,27,32.7,19.9,27.1,18.8,65.1,0,0,0,,0,0,29.2,15.1,100.6,1012.2,19.5,18.4,290.2,25.1,10,10,2023-03-13T06:11:24,2023-03-13T18:10:59,0.7,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-03-14,35,21.3,27.2,33.3,21.3,27.5,19,64.9,0,0,0,,0,0,33.1,17.3,116.1,1010.6,25.8,18.4,291.5,25.2,10,10,2023-03-14T06:10:38,2023-03-14T18:11:11,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
